Order Dt,Time,Ticket#,Dish,Qty
2022-03-18,15:36:00,T-2203067,tomato soup,1
2022-03-18,15:36:00,T-2203067,Pork Chops,3
2022-03-18,15:36:00,T-2203067,French Fries,3
2022-03-18,15:36:00,T-2203067,Cherry Pie,2
18/03/2022,15:36:00,T-2203067,Iced Tea,2
2022-03-18,16:12:00,T-2203068,TomatoSoup,1
2022-03-18,16:12:00,T-2203068,Lamb Chops,1
2022-03-18,16:12:00,T-2203068,dinner rolls,6
2022-03-18,16:12:00,T-2203068,ChocolatePudding,1
2022-03-18,16:12:00,T-2203068,whiskey,1
2022-03-18,16:48:00,T-2203069,SHRIMP COCKTAIL,1
18/03/2022,16:48:00,T-2203069,grilled fish,2
18/03/2022,16:48:00,T-2203069,NAAN BREAD,3
2022-03-18,16:48:00,T-2203069,CARROT CAKE,4
2022-03-18,16:48:00,T-2203069,LEMONADE,1
18/03/2022,17:24:00,T-2203070,Samosas,1
18/03/2022,17:24:00,T-2203070,Lasagna,1
2022-03-18,17:24:00,T-2203070,Dinner Rolls,1
18/03/2022,17:24:00,T-2203070,Fruit Platter,1
18/03/2022,17:24:00,T-2203070,beer,3
18/03/2022,18:00:00,T-2203071,bruschetta,1
2022-03-18,18:00:00,T-2203071,ROASTED DUCK,1
18/03/2022,18:00:00,T-2203071,Mixed Vegetable Medley,3
2022-03-18,18:00:00,T-2203071,SLICED FRUITS,1
2022-03-18,18:00:00,T-2203071,Whiskey,1
2022-03-18,18:36:00,T-2203072,Caesar Salad,1
2022-03-18,18:36:00,T-2203072,CHICKEN BREAST,2
2022-03-18,18:36:00,T-2203072,Roasted Potatoes,1
2022-03-18,18:36:00,T-2203072,Cherry Pie,4
2022-03-18,18:36:00,T-2203072,Vodka,1
2022-03-18,19:12:00,T-2203073,Tomato Soup,1
2022-03-18,19:12:00,T-2203073,burgers,1
2022-03-18,19:12:00,T-2203073,RoastedPotatoes,3
2022-03-18,19:12:00,T-2203073,CHOCOLATE PUDDING,4
2022-03-18,19:12:00,T-2203073,Wine,1
18/03/2022,19:48:00,T-2203074,CaesarSalad,1
2022-03-18,19:48:00,T-2203074,Chicken Breast,3
2022-03-18,19:48:00,T-2203074,Fried Rice,3
2022-03-18,19:48:00,T-2203074,CarrotCake,3
2022-03-18,19:48:00,T-2203074,Vodka,1
2022-03-18,20:24:00,T-2203075,bruschetta,1
2022-03-18,20:24:00,T-2203075,Vegetarian Pasta,1
2022-03-18,20:24:00,T-2203075,mixed vegetable medley,1
2022-03-18,20:24:00,T-2203075,Apple Pie,1
2022-03-18,20:24:00,T-2203075,Wine,1
18/03/2022,21:00:00,T-2203076,Calamari Rings,2
2022-03-18,21:00:00,T-2203076,pork chops,1
2022-03-18,21:00:00,T-2203076,french fries,1
2022-03-18,21:00:00,T-2203076,,6
2022-03-18,21:00:00,T-2203076,ICED TEA,2
2022-03-18,21:36:00,T-2203077,Tomato Soup,1
2022-03-18,21:36:00,T-2203077,vegetable stir-fry,5
18/03/2022,21:36:00,T-2203077,potato wedges,2
18/03/2022,21:36:00,T-2203077,ChocolateCake,2
18/03/2022,21:36:00,T-2203077,Vodka,2
2022-03-18,22:12:00,T-2203078,Shrimp Cocktail,2
2022-03-18,22:12:00,T-2203078,Tofu Dishes,1
2022-03-18,22:12:00,T-2203078,plain rice,3
2022-03-18,22:12:00,T-2203078,Various Flavors with Toppings,1
2022-03-18,22:12:00,T-2203078,Soda,1
2022-03-18,22:48:00,T-2203079,calamari rings,1
2022-03-18,22:48:00,T-2203079,Tofu Dishes,1
2022-03-18,22:48:00,T-2203079,,3
18/03/2022,22:48:00,T-2203079,VariousFlavorswithToppings,2
18/03/2022,22:48:00,T-2203079,Whiskey,1
2022-03-18,23:24:00,T-2203080,Tomato Soup,1
2022-03-18,23:24:00,T-2203080,SushiRolls,2
2022-03-18,23:24:00,T-2203080,fried rice,2
2022-03-18,23:24:00,T-2203080,Fruit Salad,2
18/03/2022,23:24:00,T-2203080,Cocktails,1
2022-03-19,00:00:00,T-2203081,CalamariRings,4
2022-03-19,00:00:00,T-2203081,Fettuccine,1
19/03/2022,00:00:00,T-2203081,steamed vegetables,1
2022-03-19,00:00:00,T-2203081,,1
2022-03-19,00:00:00,T-2203081,Cocktails,2
2022-03-19,00:36:00,T-2203082,CALAMARI RINGS,2
2022-03-19,00:36:00,T-2203082,Burgers,3
2022-03-19,00:36:00,T-2203082,ROASTED POTATOES,5
2022-03-19,00:36:00,T-2203082,ChocolatePudding,6
2022-03-19,00:36:00,T-2203082,Coffee,1
19/03/2022,01:12:00,T-2203083,SPRING ROLLS,2
2022-03-19,01:12:00,T-2203083,Turkey Dishes,3
2022-03-19,01:12:00,T-2203083,mixed vegetable medley,1
2022-03-19,01:12:00,T-2203083,chocolate pudding,2
2022-03-19,01:12:00,T-2203083,,2
2022-03-19,01:48:00,T-2203084,tomato soup,1
2022-03-19,01:48:00,T-2203084,Roasted Duck,1
2022-03-19,01:48:00,T-2203084,Pilaf,1
2022-03-19,01:48:00,T-2203084,various flavors with toppings,3
2022-03-19,01:48:00,T-2203084,ICED TEA,2
2022-03-19,02:24:00,T-2203085,CALAMARI RINGS,1
19/03/2022,02:24:00,T-2203085,SushiRolls,1
2022-03-19,02:24:00,T-2203085,GRILLED VEGETABLES,2
2022-03-19,02:24:00,T-2203085,Fruit Salad,2
2022-03-19,02:24:00,T-2203085,,4
2022-03-19,03:00:00,T-2203086,Samosas,1
19/03/2022,03:00:00,T-2203086,FriedFish,1
2022-03-19,03:00:00,T-2203086,STEAMED VEGETABLES,2
19/03/2022,03:00:00,T-2203086,Chocolate Cake,1
2022-03-19,03:00:00,T-2203086,Cocktails,1
19/03/2022,03:36:00,T-2203087,shrimp cocktail,1
2022-03-19,03:36:00,T-2203087,Roasted Duck,1
2022-03-19,03:36:00,T-2203087,Mashed Potatoes,4
2022-03-19,03:36:00,T-2203087,Chocolate Pudding,2
2022-03-19,03:36:00,T-2203087,soda,4
2022-03-19,04:12:00,T-2203088,Spring Rolls,2
19/03/2022,04:12:00,T-2203088,Vegetable Stir-Fry,2
2022-03-19,04:12:00,T-2203088,Potato Wedges,2
2022-03-19,04:12:00,T-2203088,Chocolate Cake,5
19/03/2022,04:12:00,T-2203088,Liqueurs,1
2022-03-19,04:48:00,T-2203089,Tomato Soup,1
2022-03-19,04:48:00,T-2203089,Lamb Chops,4
2022-03-19,04:48:00,T-2203089,grilled vegetables,4
2022-03-19,04:48:00,T-2203089,Various Flavors with Toppings,3
2022-03-19,04:48:00,T-2203089,Liqueurs,1
2022-03-19,05:24:00,T-2203090,Samosas,1
2022-03-19,05:24:00,T-2203090,Lasagna,2
19/03/2022,05:24:00,T-2203090,GrilledVegetables,2
2022-03-19,05:24:00,T-2203090,Fruit Salad,5
2022-03-19,05:24:00,T-2203090,Soda,2
2022-03-19,06:00:00,T-2203091,tomato soup,1
2022-03-19,06:00:00,T-2203091,FriedFish,2
2022-03-19,06:00:00,T-2203091,Fried Rice,1
2022-03-19,06:00:00,T-2203091,CARROT CAKE,7
2022-03-19,06:00:00,T-2203091,WATER,3
2022-03-19,06:36:00,T-2203092,CAESAR SALAD,1
2022-03-19,06:36:00,T-2203092,SUSHI ROLLS,2
2022-03-19,06:36:00,T-2203092,pilaf,6
2022-03-19,06:36:00,T-2203092,CHEESECAKE,5
19/03/2022,06:36:00,T-2203092,WINE,3
2022-03-19,07:12:00,T-2203093,tomato soup,1
2022-03-19,07:12:00,T-2203093,Grilled Fish,1
2022-03-19,07:12:00,T-2203093,Dinner Rolls,6
2022-03-19,07:12:00,T-2203093,Tiramisu,3
2022-03-19,07:12:00,T-2203093,Juice,2
19/03/2022,07:48:00,T-2203094,TOMATO SOUP,1
2022-03-19,07:48:00,T-2203094,Vegetable Stir-Fry,1
2022-03-19,07:48:00,T-2203094,FRIED RICE,1
2022-03-19,07:48:00,T-2203094,Chocolate Pudding,2
2022-03-19,07:48:00,T-2203094,iced tea,2
2022-03-19,08:24:00,T-2203095,Tomato Soup,1
19/03/2022,08:24:00,T-2203095,Roasted Duck,4
19/03/2022,08:24:00,T-2203095,Dinner Rolls,1
2022-03-19,08:24:00,T-2203095,rice pudding,3
2022-03-19,08:24:00,T-2203095,SODA,1
2022-03-19,09:00:00,T-2203096,Shrimp Cocktail,1
2022-03-19,09:00:00,T-2203096,Grilled Fish,1
19/03/2022,09:00:00,T-2203096,Pilaf,2
2022-03-19,09:00:00,T-2203096,Custard,5
2022-03-19,09:00:00,T-2203096,,1
2022-03-19,09:36:00,T-2203097,Seafood Skewers,1
2022-03-19,09:36:00,T-2203097,Lasagna,1
2022-03-19,09:36:00,T-2203097,POTATO WEDGES,1
2022-03-19,09:36:00,T-2203097,Sliced Fruits,3
2022-03-19,09:36:00,T-2203097,Liqueurs,4
2022-03-19,10:12:00,T-2203098,TOMATO SOUP,1
2022-03-19,10:12:00,T-2203098,Sushi Rolls,1
2022-03-19,10:12:00,T-2203098,Mashed Potatoes,2
2022-03-19,10:12:00,T-2203098,sliced fruits,1
2022-03-19,10:12:00,T-2203098,,2
2022-03-19,10:48:00,T-2203099,chicken soup,3
2022-03-19,10:48:00,T-2203099,Burgers,2
2022-03-19,10:48:00,T-2203099,Dinner Rolls,2
2022-03-19,10:48:00,T-2203099,Fruit Platter,2
2022-03-19,10:48:00,T-2203099,Water,1
19/03/2022,11:24:00,T-2203100,ShrimpCocktail,1
2022-03-19,11:24:00,T-2203100,Salads,1
2022-03-19,11:24:00,T-2203100,Grilled Vegetables,6
2022-03-19,11:24:00,T-2203100,Custard,5
2022-03-19,11:24:00,T-2203100,Lemonade,1
19/03/2022,12:00:00,T-2203101,Bruschetta,1
19/03/2022,12:00:00,T-2203101,steaks,1
19/03/2022,12:00:00,T-2203101,RoastedPotatoes,4
2022-03-19,12:00:00,T-2203101,SLICED FRUITS,2
2022-03-19,12:00:00,T-2203101,Beer,1
2022-03-19,12:36:00,T-2203102,TomatoSoup,1
2022-03-19,12:36:00,T-2203102,Pork Chops,1
2022-03-19,12:36:00,T-2203102,plain rice,4
19/03/2022,12:36:00,T-2203102,Rice Pudding,1
2022-03-19,12:36:00,T-2203102,Coffee,3
19/03/2022,13:12:00,T-2203103,Seafood Skewers,1
2022-03-19,13:12:00,T-2203103,Spaghetti,1
2022-03-19,13:12:00,T-2203103,Grilled Vegetables,2
19/03/2022,13:12:00,T-2203103,Fruit Salad,2
2022-03-19,13:12:00,T-2203103,vodka,4
2022-03-19,13:48:00,T-2203104,Samosas,3
2022-03-19,13:48:00,T-2203104,Lamb Chops,5
19/03/2022,13:48:00,T-2203104,fried rice,3
2022-03-19,13:48:00,T-2203104,cherry pie,1
2022-03-19,13:48:00,T-2203104,wine,3
2022-03-19,14:24:00,T-2203105,Bruschetta,1
19/03/2022,14:24:00,T-2203105,vegetarian pasta,4
2022-03-19,14:24:00,T-2203105,Potato Wedges,2
2022-03-19,14:24:00,T-2203105,VariousFlavorswithToppings,7
2022-03-19,14:24:00,T-2203105,Coffee,1
2022-03-19,15:00:00,T-2203106,Tomato Soup,1
19/03/2022,15:00:00,T-2203106,Lamb Chops,3
19/03/2022,15:00:00,T-2203106,pilaf,2
2022-03-19,15:00:00,T-2203106,Rice Pudding,1
2022-03-19,15:00:00,T-2203106,Wine,2
2022-03-19,15:36:00,T-2203107,caesar salad,2
19/03/2022,15:36:00,T-2203107,VEGETARIAN PASTA,2
2022-03-19,15:36:00,T-2203107,garlic bread,4
19/03/2022,15:36:00,T-2203107,,3
2022-03-19,15:36:00,T-2203107,Water,2
19/03/2022,16:12:00,T-2203108,Bruschetta,3
2022-03-19,16:12:00,T-2203108,pork chops,1
2022-03-19,16:12:00,T-2203108,grilled vegetables,2
19/03/2022,16:12:00,T-2203108,CHOCOLATE PUDDING,1
2022-03-19,16:12:00,T-2203108,,1
2022-03-19,16:48:00,T-2203109,Garden Salad,3
19/03/2022,16:48:00,T-2203109,LASAGNA,2
2022-03-19,16:48:00,T-2203109,,3
2022-03-19,16:48:00,T-2203109,tiramisu,2
2022-03-19,16:48:00,T-2203109,Iced Tea,3
2022-03-19,17:24:00,T-2203110,Samosas,4
2022-03-19,17:24:00,T-2203110,chicken breast,6
2022-03-19,17:24:00,T-2203110,Plain Rice,1
2022-03-19,17:24:00,T-2203110,CHERRY PIE,4
2022-03-19,17:24:00,T-2203110,Liqueurs,2
2022-03-19,18:00:00,T-2203111,Chicken Soup,2
19/03/2022,18:00:00,T-2203111,Lasagna,3
19/03/2022,18:00:00,T-2203111,fried rice,2
2022-03-19,18:00:00,T-2203111,chocolate cake,3
2022-03-19,18:00:00,T-2203111,Whiskey,3
2022-03-19,18:36:00,T-2203112,Seafood Skewers,1
19/03/2022,18:36:00,T-2203112,Salads,2
2022-03-19,18:36:00,T-2203112,mashed potatoes,3
2022-03-19,18:36:00,T-2203112,,9
2022-03-19,18:36:00,T-2203112,IcedTea,1
2022-03-19,19:12:00,T-2203113,Chicken Soup,2
2022-03-19,19:12:00,T-2203113,Fried Fish,2
19/03/2022,19:12:00,T-2203113,Dinner Rolls,4
19/03/2022,19:12:00,T-2203113,,3
2022-03-19,19:12:00,T-2203113,LIQUEURS,3
19/03/2022,19:48:00,T-2203114,Chicken Soup,1
2022-03-19,19:48:00,T-2203114,pork chops,3
19/03/2022,19:48:00,T-2203114,Mashed Potatoes,4
2022-03-19,19:48:00,T-2203114,Rice Pudding,4
2022-03-19,19:48:00,T-2203114,Beer,1
2022-03-19,20:24:00,T-2203115,Bruschetta,1
2022-03-19,20:24:00,T-2203115,SeafoodPasta,1
2022-03-19,20:24:00,T-2203115,Potato Wedges,2
2022-03-19,20:24:00,T-2203115,FRUIT PLATTER,5
19/03/2022,20:24:00,T-2203115,Cocktails,1
2022-03-19,21:00:00,T-2203116,tomato soup,1
2022-03-19,21:00:00,T-2203116,TOFU DISHES,1
2022-03-19,21:00:00,T-2203116,FRENCH FRIES,2
2022-03-19,21:00:00,T-2203116,chocolate cake,3
2022-03-19,21:00:00,T-2203116,JUICE,5
19/03/2022,21:36:00,T-2203117,SEAFOOD SKEWERS,1
2022-03-19,21:36:00,T-2203117,SushiRolls,2
2022-03-19,21:36:00,T-2203117,dinner rolls,2
19/03/2022,21:36:00,T-2203117,fruit salad,2
19/03/2022,21:36:00,T-2203117,WINE,1
2022-03-19,22:12:00,T-2203118,Seafood Skewers,3
2022-03-19,22:12:00,T-2203118,Steaks,3
2022-03-19,22:12:00,T-2203118,PlainRice,2
2022-03-19,22:12:00,T-2203118,custard,2
19/03/2022,22:12:00,T-2203118,Cocktails,2
2022-03-19,22:48:00,T-2203119,CHICKEN SOUP,4
2022-03-19,22:48:00,T-2203119,PorkChops,2
2022-03-19,22:48:00,T-2203119,,4
2022-03-19,22:48:00,T-2203119,chocolate pudding,4
2022-03-19,22:48:00,T-2203119,Cocktails,1
2022-03-19,23:24:00,T-2203120,Tomato Soup,1
2022-03-19,23:24:00,T-2203120,Ravioli,4
19/03/2022,23:24:00,T-2203120,Pilaf,1
2022-03-19,23:24:00,T-2203120,Apple Pie,3
2022-03-19,23:24:00,T-2203120,COFFEE,3
2022-03-20,00:00:00,T-2203121,BRUSCHETTA,1
2022-03-20,00:00:00,T-2203121,Ravioli,2
2022-03-20,00:00:00,T-2203121,Garlic Bread,2
20/03/2022,00:00:00,T-2203121,Apple Pie,1
20/03/2022,00:00:00,T-2203121,Whiskey,1
2022-03-20,00:36:00,T-2203122,Seafood Skewers,1
20/03/2022,00:36:00,T-2203122,Ravioli,2
2022-03-20,00:36:00,T-2203122,Grilled Vegetables,4
2022-03-20,00:36:00,T-2203122,chocolate cake,3
2022-03-20,00:36:00,T-2203122,Cocktails,2
2022-03-20,01:12:00,T-2203123,Bruschetta,1
20/03/2022,01:12:00,T-2203123,Lamb Chops,1
2022-03-20,01:12:00,T-2203123,naan bread,2
2022-03-20,01:12:00,T-2203123,Various Flavors with Toppings,4
20/03/2022,01:12:00,T-2203123,Liqueurs,5
2022-03-20,01:48:00,T-2203124,Bruschetta,1
2022-03-20,01:48:00,T-2203124,Pork Chops,1
2022-03-20,01:48:00,T-2203124,Dinner Rolls,2
2022-03-20,01:48:00,T-2203124,Various Flavors with Toppings,3
20/03/2022,01:48:00,T-2203124,Vodka,1
2022-03-20,02:24:00,T-2203125,TOMATO SOUP,1
2022-03-20,02:24:00,T-2203125,Pork Chops,3
2022-03-20,02:24:00,T-2203125,FriedRice,1
2022-03-20,02:24:00,T-2203125,Chocolate Cake,2
2022-03-20,02:24:00,T-2203125,BEER,1
2022-03-20,03:00:00,T-2203126,Spring Rolls,3
20/03/2022,03:00:00,T-2203126,lasagna,2
2022-03-20,03:00:00,T-2203126,Pilaf,1
2022-03-20,03:00:00,T-2203126,,5
20/03/2022,03:00:00,T-2203126,Liqueurs,3
20/03/2022,03:36:00,T-2203127,Garden Salad,2
20/03/2022,03:36:00,T-2203127,Vegetable Stir-Fry,2
2022-03-20,03:36:00,T-2203127,,3
20/03/2022,03:36:00,T-2203127,Tiramisu,2
20/03/2022,03:36:00,T-2203127,WINE,4
20/03/2022,04:12:00,T-2203128,Spring Rolls,3
2022-03-20,04:12:00,T-2203128,Lamb Chops,1
20/03/2022,04:12:00,T-2203128,Mashed Potatoes,3
2022-03-20,04:12:00,T-2203128,sliced fruits,2
2022-03-20,04:12:00,T-2203128,Coffee,3
2022-03-20,04:48:00,T-2203129,Chicken Soup,1
2022-03-20,04:48:00,T-2203129,fried fish,1
2022-03-20,04:48:00,T-2203129,Naan Bread,5
2022-03-20,04:48:00,T-2203129,ChocolateCake,1
2022-03-20,04:48:00,T-2203129,JUICE,1
20/03/2022,05:24:00,T-2203130,CALAMARI RINGS,1
2022-03-20,05:24:00,T-2203130,roasted duck,2
2022-03-20,05:24:00,T-2203130,GarlicBread,2
2022-03-20,05:24:00,T-2203130,Custard,2
2022-03-20,05:24:00,T-2203130,Wine,1
20/03/2022,06:00:00,T-2203131,shrimp cocktail,1
2022-03-20,06:00:00,T-2203131,Grilled Fish,3
2022-03-20,06:00:00,T-2203131,French Fries,3
20/03/2022,06:00:00,T-2203131,Cherry Pie,5
2022-03-20,06:00:00,T-2203131,Liqueurs,1
2022-03-20,06:36:00,T-2203132,Seafood Skewers,2
2022-03-20,06:36:00,T-2203132,Lasagna,1
2022-03-20,06:36:00,T-2203132,NAAN BREAD,3
2022-03-20,06:36:00,T-2203132,,5
2022-03-20,06:36:00,T-2203132,Juice,2
2022-03-20,07:12:00,T-2203133,CALAMARI RINGS,1
2022-03-20,07:12:00,T-2203133,Pork Chops,2
20/03/2022,07:12:00,T-2203133,Roasted Potatoes,1
20/03/2022,07:12:00,T-2203133,CarrotCake,2
2022-03-20,07:12:00,T-2203133,BEER,1
2022-03-20,07:48:00,T-2203134,Chicken Soup,3
2022-03-20,07:48:00,T-2203134,RAVIOLI,3
2022-03-20,07:48:00,T-2203134,GarlicBread,2
2022-03-20,07:48:00,T-2203134,Custard,1
2022-03-20,07:48:00,T-2203134,JUICE,2
2022-03-20,08:24:00,T-2203135,Garden Salad,3
20/03/2022,08:24:00,T-2203135,Steaks,3
2022-03-20,08:24:00,T-2203135,DinnerRolls,3
2022-03-20,08:24:00,T-2203135,Chocolate Pudding,1
2022-03-20,08:24:00,T-2203135,Whiskey,2
2022-03-20,09:00:00,T-2203136,Bruschetta,1
2022-03-20,09:00:00,T-2203136,RoastedDuck,2
20/03/2022,09:00:00,T-2203136,RoastedPotatoes,1
2022-03-20,09:00:00,T-2203136,sliced fruits,3
2022-03-20,09:00:00,T-2203136,Liqueurs,1
2022-03-20,09:36:00,T-2203137,Spring Rolls,4
2022-03-20,09:36:00,T-2203137,Vegetarian Pasta,3
2022-03-20,09:36:00,T-2203137,Mixed Vegetable Medley,2
2022-03-20,09:36:00,T-2203137,,3
2022-03-20,09:36:00,T-2203137,BEER,3
2022-03-20,10:12:00,T-2203138,tomato soup,1
2022-03-20,10:12:00,T-2203138,LASAGNA,2
2022-03-20,10:12:00,T-2203138,steamed vegetables,2
2022-03-20,10:12:00,T-2203138,,1
2022-03-20,10:12:00,T-2203138,Soda,3
2022-03-20,10:48:00,T-2203139,Bruschetta,1
2022-03-20,10:48:00,T-2203139,Sushi Rolls,1
2022-03-20,10:48:00,T-2203139,SteamedVegetables,1
2022-03-20,10:48:00,T-2203139,Cheesecake,4
20/03/2022,10:48:00,T-2203139,IcedTea,1
2022-03-20,11:24:00,T-2203140,samosas,1
2022-03-20,11:24:00,T-2203140,Spaghetti,1
2022-03-20,11:24:00,T-2203140,,1
2022-03-20,11:24:00,T-2203140,Custard,3
20/03/2022,11:24:00,T-2203140,LEMONADE,1
2022-03-20,12:00:00,T-2203141,Seafood Skewers,1
2022-03-20,12:00:00,T-2203141,Salads,1
2022-03-20,12:00:00,T-2203141,FRIED RICE,2
2022-03-20,12:00:00,T-2203141,,3
20/03/2022,12:00:00,T-2203141,soda,2
2022-03-20,12:36:00,T-2203142,CAESAR SALAD,3
2022-03-20,12:36:00,T-2203142,seafood pasta,2
2022-03-20,12:36:00,T-2203142,DINNER ROLLS,4
20/03/2022,12:36:00,T-2203142,CHERRY PIE,2
2022-03-20,12:36:00,T-2203142,Water,1
20/03/2022,13:12:00,T-2203143,SHRIMP COCKTAIL,1
2022-03-20,13:12:00,T-2203143,FRIED FISH,5
2022-03-20,13:12:00,T-2203143,Naan Bread,2
2022-03-20,13:12:00,T-2203143,sliced fruits,1
2022-03-20,13:12:00,T-2203143,Coffee,1
2022-03-20,13:48:00,T-2203144,Samosas,2
20/03/2022,13:48:00,T-2203144,Chicken Breast,2
20/03/2022,13:48:00,T-2203144,Pilaf,2
2022-03-20,13:48:00,T-2203144,CARROT CAKE,1
2022-03-20,13:48:00,T-2203144,LEMONADE,3
2022-03-20,14:24:00,T-2203145,spring rolls,1
2022-03-20,14:24:00,T-2203145,Tofu Dishes,4
2022-03-20,14:24:00,T-2203145,roasted potatoes,1
2022-03-20,14:24:00,T-2203145,FruitSalad,4
20/03/2022,14:24:00,T-2203145,Whiskey,1
20/03/2022,15:00:00,T-2203146,CAESAR SALAD,2
2022-03-20,15:00:00,T-2203146,Pork Chops,3
20/03/2022,15:00:00,T-2203146,Potato Wedges,2
2022-03-20,15:00:00,T-2203146,Cherry Pie,2
20/03/2022,15:00:00,T-2203146,Beer,1
2022-03-20,15:36:00,T-2203147,Spring Rolls,1
2022-03-20,15:36:00,T-2203147,BURGERS,3
20/03/2022,15:36:00,T-2203147,NaanBread,4
2022-03-20,15:36:00,T-2203147,,6
2022-03-20,15:36:00,T-2203147,,2
2022-03-20,16:12:00,T-2203148,garden salad,2
20/03/2022,16:12:00,T-2203148,burgers,3
2022-03-20,16:12:00,T-2203148,GARLIC BREAD,2
20/03/2022,16:12:00,T-2203148,FruitSalad,7
2022-03-20,16:12:00,T-2203148,JUICE,1
2022-03-20,16:48:00,T-2203149,spring rolls,1
2022-03-20,16:48:00,T-2203149,RAVIOLI,3
20/03/2022,16:48:00,T-2203149,Mashed Potatoes,5
20/03/2022,16:48:00,T-2203149,CarrotCake,3
2022-03-20,16:48:00,T-2203149,vodka,2
2022-03-20,17:24:00,T-2203150,Calamari Rings,2
20/03/2022,17:24:00,T-2203150,Fettuccine,5
2022-03-20,17:24:00,T-2203150,Mashed Potatoes,3
2022-03-20,17:24:00,T-2203150,sliced fruits,2
2022-03-20,17:24:00,T-2203150,Beer,2
2022-03-20,18:00:00,T-2203151,Bruschetta,1
2022-03-20,18:00:00,T-2203151,Pork Chops,4
2022-03-20,18:00:00,T-2203151,MixedVegetableMedley,2
2022-03-20,18:00:00,T-2203151,Sliced Fruits,1
2022-03-20,18:00:00,T-2203151,Vodka,2
2022-03-20,18:36:00,T-2203152,spring rolls,2
2022-03-20,18:36:00,T-2203152,Turkey Dishes,2
2022-03-20,18:36:00,T-2203152,PILAF,1
2022-03-20,18:36:00,T-2203152,Custard,1
2022-03-20,18:36:00,T-2203152,Cocktails,1
20/03/2022,19:12:00,T-2203153,Samosas,1
2022-03-20,19:12:00,T-2203153,ravioli,3
2022-03-20,19:12:00,T-2203153,FRIED RICE,1
20/03/2022,19:12:00,T-2203153,CherryPie,2
20/03/2022,19:12:00,T-2203153,Beer,1
2022-03-20,19:48:00,T-2203154,seafood skewers,1
20/03/2022,19:48:00,T-2203154,Fried Fish,1
20/03/2022,19:48:00,T-2203154,french fries,5
2022-03-20,19:48:00,T-2203154,Various Flavors with Toppings,5
2022-03-20,19:48:00,T-2203154,Liqueurs,2
2022-03-20,20:24:00,T-2203155,Bruschetta,3
2022-03-20,20:24:00,T-2203155,Roasted Duck,1
2022-03-20,20:24:00,T-2203155,roasted potatoes,2
20/03/2022,20:24:00,T-2203155,Sliced Fruits,2
2022-03-20,20:24:00,T-2203155,Wine,3
2022-03-20,21:00:00,T-2203156,Shrimp Cocktail,1
2022-03-20,21:00:00,T-2203156,Grilled Fish,2
2022-03-20,21:00:00,T-2203156,steamed vegetables,2
2022-03-20,21:00:00,T-2203156,KEY LIME PIE,1
2022-03-20,21:00:00,T-2203156,COFFEE,1
2022-03-20,21:36:00,T-2203157,CHICKEN SOUP,4
20/03/2022,21:36:00,T-2203157,Ravioli,1
2022-03-20,21:36:00,T-2203157,naan bread,2
2022-03-20,21:36:00,T-2203157,Fruit Salad,5
2022-03-20,21:36:00,T-2203157,VODKA,2
2022-03-20,22:12:00,T-2203158,Chicken Soup,1
20/03/2022,22:12:00,T-2203158,TurkeyDishes,1
20/03/2022,22:12:00,T-2203158,NAAN BREAD,1
20/03/2022,22:12:00,T-2203158,Cherry Pie,5
2022-03-20,22:12:00,T-2203158,Vodka,1
2022-03-20,22:48:00,T-2203159,SHRIMP COCKTAIL,1
20/03/2022,22:48:00,T-2203159,GrilledFish,1
2022-03-20,22:48:00,T-2203159,NAAN BREAD,1
2022-03-20,22:48:00,T-2203159,,3
2022-03-20,22:48:00,T-2203159,Coffee,8
2022-03-20,23:24:00,T-2203160,ChickenSoup,2
2022-03-20,23:24:00,T-2203160,Lasagna,2
2022-03-20,23:24:00,T-2203160,Grilled Vegetables,2
2022-03-20,23:24:00,T-2203160,Tiramisu,4
2022-03-20,23:24:00,T-2203160,Coffee,1
2022-03-21,00:00:00,T-2203161,GardenSalad,1
2022-03-21,00:00:00,T-2203161,VegetableStir-Fry,1
2022-03-21,00:00:00,T-2203161,Garlic Bread,1
21/03/2022,00:00:00,T-2203161,Chocolate Cake,1
2022-03-21,00:00:00,T-2203161,Liqueurs,1
2022-03-21,00:36:00,T-2203162,Seafood Skewers,1
2022-03-21,00:36:00,T-2203162,Spaghetti,2
2022-03-21,00:36:00,T-2203162,MIXED VEGETABLE MEDLEY,1
2022-03-21,00:36:00,T-2203162,Fruit Salad,2
2022-03-21,00:36:00,T-2203162,cocktails,1
21/03/2022,01:12:00,T-2203163,Calamari Rings,1
2022-03-21,01:12:00,T-2203163,ROASTED DUCK,3
21/03/2022,01:12:00,T-2203163,PotatoWedges,1
21/03/2022,01:12:00,T-2203163,FruitPlatter,1
2022-03-21,01:12:00,T-2203163,ICED TEA,1
2022-03-21,01:48:00,T-2203164,calamari rings,1
2022-03-21,01:48:00,T-2203164,SushiRolls,1
2022-03-21,01:48:00,T-2203164,GRILLED VEGETABLES,3
2022-03-21,01:48:00,T-2203164,Tiramisu,1
2022-03-21,01:48:00,T-2203164,soda,2
21/03/2022,02:24:00,T-2203165,TomatoSoup,1
2022-03-21,02:24:00,T-2203165,Fried Fish,1
21/03/2022,02:24:00,T-2203165,Fried Rice,1
21/03/2022,02:24:00,T-2203165,cheesecake,1
2022-03-21,02:24:00,T-2203165,Soda,1
2022-03-21,03:00:00,T-2203166,calamari rings,3
2022-03-21,03:00:00,T-2203166,Spaghetti,2
